gene	conMean	treatMean	logFC	pValue	fdr
ZNF845	0.927089012801647	1.63291765220269	0.816672269424628	9.66629203342065e-43	2.73781802241401e-42
SLC33A1	9.13072141161714	3.42714309932445	-1.41372241858196	5.84889177527641e-49	2.5992393779447e-48
HRH1	0.221292293613984	2.94263219374941	3.73308211179067	2.43175006421836e-55	1.24438730161214e-53
ERCC5	10.2966510336083	3.87599996354719	-1.40953471755334	1.86508324954224e-52	1.69308371466292e-51
IRAK4	5.76822593737528	3.50427011684572	-0.719013689709885	6.00425923096333e-46	2.05968128370351e-45
TSPAN1	2.50997944657545	69.2042268404302	4.78511270159553	2.69356148644967e-55	1.33236130638672e-53
GPR107	4.3189122484748	8.58981161375924	0.991958487238477	1.36480271526284e-53	2.27880328670702e-52
GTF2IP13	1.49133834970658	1.5545051527251	0.0598477903573903	0.828849685792255	0.83116422783077
CCDC151	0.27527949578314	0.476351133890865	0.791128268376874	0.0220366925128355	0.0234248576571058
AL049597.2	0.302941018125458	0.901275410672207	1.57293109860562	6.59091474903338e-51	3.91495745786315e-50
DDX58	2.074467837257	4.87323724563521	1.23213916979893	6.97754898711055e-47	2.5501603350302e-46
ADCYAP1R1	0.533606699923431	0.376873252813827	-0.501697372313579	3.94054437154696e-23	6.35560655119334e-23
SNX22	1.57970658385257	0.743308835556987	-1.08762295354189	6.253927810219e-39	1.51564821628431e-38
ART5	0.211579486545343	0.36703242730658	0.794707771440172	1.97036615529548e-06	2.31046200920848e-06
REX1BD	17.7137892814381	5.98225821412138	-1.5661107737415	3.7690143199991e-51	2.34227301989769e-50
CYBC1	13.6276008210248	6.72856609468676	-1.01816059969331	1.04703296854356e-49	5.14132393170968e-49
EIF4ENIF1	3.7469419321007	3.54879195621407	-0.0783856192370662	4.96607564153317e-07	5.9033975437913e-07
ICA1L	1.6020782859378	0.612858200895061	-1.38631943076966	2.68342224438835e-41	7.12134965906718e-41
TXNL4B	2.81426282414676	3.06264765912494	0.122022334074898	0.000108613545294764	0.000122389796787147
AL035461.3	0.828310946694798	1.19491251464948	0.528660635273551	2.8955225692469e-08	3.53019545356572e-08
CENPB	9.25742650549708	23.5158033602556	1.34494752317551	3.89233496350781e-55	1.69876768375355e-53
EXOC3L1	1.2635469625217	1.56735369172529	0.310851491353411	6.36652922893176e-09	7.86792771762387e-09
ZBTB48	7.08129383577848	3.83066073362245	-0.886419724105703	1.86458691950687e-44	5.77401356359851e-44
ACOX3	4.95691195091615	3.57674816187335	-0.470793090563696	2.48729450279567e-28	4.48251727220678e-28
NFKBIL1	9.82074066052938	8.39685843749729	-0.225982168340236	1.86838659173227e-09	2.33252686676823e-09
SLC39A11	4.26563321977951	7.08103709055512	0.731200752314846	1.27182691393937e-29	2.36255786381931e-29
KAT6B	2.72841057612582	2.06883252035331	-0.399243901616569	2.61654725565075e-23	4.2378624605092e-23
CCL17	0.197500727314843	5.11527731776032	4.69488258455718	1.11218234028105e-48	4.7888845246837e-48
LAIR1	2.43607666789695	3.13735569282316	0.364989563486288	1.68613955054371e-05	1.9348352091086e-05
IGKV1D-27	0.0132834674999727	0.441748230198674	5.05552065454277	8.38130270133266e-12	1.09481100825513e-11
SPESP1	0.446881681012906	0.743177238801105	0.733813411495748	0.000112813244301298	0.000127080199086636
NSFL1C	8.55970736999361	7.8295702426695	-0.128628354581384	3.74642503758189e-10	4.74392663744285e-10
PTPRG	1.64471969104198	2.77588021452768	0.755103586787056	4.3621099277484e-32	8.60284781470127e-32
AC068792.1	0.353225018999137	0.520983828080344	0.560651057348719	6.24968660384306e-08	7.56593536160773e-08
STC1	1.7066952176147	7.95095476567276	2.21992266809593	1.67183166757959e-47	6.43256732920497e-47
JPT2	7.12940648147495	15.0819901881619	1.08097293287317	3.5000169062961e-51	2.18972811317621e-50
LYAR	2.6095757287507	4.76657057792249	0.869136389393337	1.8238848518833e-47	6.99776926582929e-47
RGMB-AS1	1.21044717970117	0.293235819757806	-2.04540687632884	2.81751890789455e-46	9.87729957880928e-46
DSN1	1.94415715967892	3.70236359457989	0.929301736893851	8.60162977120297e-52	6.23067289943207e-51
EGLN2	8.9741046780209	3.25024753922368	-1.46521841421628	1.30086874578217e-51	8.97849212202262e-51
AC010210.1	1.05789787549107	0.238384431387959	-2.14983843990621	2.48319655210926e-47	9.4214180213391e-47
ATP5PO	32.7342899264039	10.8833031787333	-1.58868619051405	1.22812573167764e-52	1.2244766488899e-51
WNT5B	0.741131788473693	1.85666215264285	1.32490930798175	6.80371059282402e-21	1.05066127592995e-20
IL20RA	2.7743561502608	3.78925251540876	0.449760282586933	6.68790126199105e-10	8.43051181990977e-10
PPM1L	1.21946282200058	1.56832758599185	0.362981160216536	0.00011900262384664	0.000133971219201236
ERAP2	2.07004983718181	5.45166285508933	1.39703084337853	8.51033340431305e-28	1.51529240129509e-27
SLC25A4	6.58867961208029	4.86063804960947	-0.438843667538828	6.84137249416761e-35	1.45992549607086e-34
NME2P1	1.18169773159407	0.835759574236135	-0.499701171192825	2.52198745499542e-06	2.9495235525255e-06
AL583856.2	0.247128339081488	0.303567207965828	0.296755496803544	0.317166803670849	0.323069783744146
LDLRAD2	0.748540972350562	0.683015839927919	-0.13216224953788	0.0777786794868727	0.0811443318255248
ZNF341-AS1	0.11843986348439	0.288435908057046	1.28409604746391	1.01091855953299e-16	1.44166610156944e-16
AC233992.3	0.440464012454342	0.331173256816377	-0.411437974610145	1.46119964901564e-06	1.71803639587002e-06
MATR3	6.30276354948178	0.337899736508967	-4.22131740989162	1.48891577387989e-52	1.42096945905194e-51
SMIM15	4.96871808619124	12.9817570449824	1.38554006726984	5.17696404420039e-56	5.19447436376166e-54
C1orf109	3.55100806033182	2.33492557349354	-0.604852070797238	2.77501435433513e-44	8.52301635715358e-44
PIK3CD-AS2	1.21803787424642	1.13886254065204	-0.0969653677982534	5.34905881868606e-06	6.21007798534882e-06
AC099677.1	3.23170548055458	1.85500297751241	-0.800874222421342	3.16088104900182e-11	4.08847230281316e-11
TIMMDC1	11.4569310423274	12.0989821095072	0.0786650358586538	0.0212284076534271	0.0225809009124357
SMPX	0.103025573146438	0.50475041149628	2.29256769214435	3.15811129525754e-20	4.81335667182625e-20
PDXP	3.40615190808705	0.326821419456031	-3.3815683339121	2.31292772189617e-52	2.02581589813833e-51
UQCRFS1	6.96474079209243	9.47475049088277	0.444018290888529	9.67713843208301e-30	1.80270610271484e-29
EFHD1	1.89605257541068	2.46259221477431	0.377178779953334	2.56903677759384e-05	2.9374155848826e-05
INTS6-AS1	2.17842932944082	0.224874242014882	-3.2760979877584	2.41904602153954e-53	3.50949315155478e-52
SLC37A4	17.2024382294519	5.87655404113033	-1.54957073870018	2.61908155527139e-48	1.08536059297386e-47
SMYD2	6.33999618870173	5.00803113237821	-0.340238442288146	5.33947680148928e-26	9.14745151068665e-26
LINC01409	1.30158342138224	0.123815414291308	-3.39400494234737	7.43447802953232e-54	1.4493500477719e-52
CLHC1	2.67083597249024	0.84518841177512	-1.65994648460272	1.46039857504337e-51	9.90288452240377e-51
AUNIP	0.152169566330102	0.591012887388819	1.95750973858218	5.2996496305151e-43	1.52293315017568e-42
TRAF3IP2-AS1	1.63687877047802	0.511752118548588	-1.67743040292944	2.55967455177654e-51	1.64553952262293e-50
CENPA	0.182788838082528	1.44315862867755	2.98098000558589	1.08571977558484e-48	4.67971257759761e-48
OBSL1	29.1418424436412	6.38088757331531	-2.19126307213747	3.68969374314112e-52	2.99565393121052e-51
AL137784.1	0.387764094363443	0.780545298375907	1.00930313941071	3.66534164263951e-22	5.81055437447244e-22
CHEK1	0.945370651378617	1.47516280482253	0.641922202149232	2.91382462309703e-17	4.19785164767547e-17
HMGB1P10	1.51802693661087	1.95217220729011	0.36288293234537	7.14256723263094e-08	8.63460953725034e-08
TFAP2E	0.321246351685464	0.601699126768891	0.905362192949038	4.38225971494355e-21	6.80115809425882e-21
AL117335.1	0.489613795947863	0.265948492840328	-0.88049734864817	7.50467758830326e-21	1.15794697388044e-20
EXOSC10	10.0937776366747	6.8666282460627	-0.55579244544934	1.17271845334035e-49	5.72707904124734e-49
TMEM80	8.13632478953152	3.39005384266493	-1.26306908329998	2.0569039130563e-50	1.12303990921177e-49
DAD1	40.0215576602256	84.3199369632214	1.07509646963886	9.51206836094002e-55	3.1152404364813e-53
ST20-AS1	0.681223952920183	0.767472550011145	0.17198598754561	0.0243463398320298	0.025839740227202
ZACN	3.89588817029787	0.0854681528009357	-5.51042151372369	7.64383497176314e-55	2.64302939917394e-53
TBC1D3C	0.497931581746509	0.000718283466921486	-9.43717849847091	2.02513894109531e-42	5.64671965471733e-42
LINC01559	0.0734165856354944	3.81371588192774	5.69894753708596	9.66375540823858e-48	3.81425779890543e-47
RPIA	4.71889828363839	8.5773470355352	0.862081418289408	1.0234672218414e-51	7.25393025064807e-51
FAM72A	0.333570212727763	0.182476700465888	-0.870278198973729	5.81156280843419e-18	8.48116919476967e-18
RNF2	2.37450595667673	4.19986183243152	0.822714491373943	1.23434786736901e-48	5.2938378060939e-48
AC008735.4	0.656880128230568	0.585748508388408	-0.165348746904642	0.00201500542370298	0.00220291331612329
AL513327.1	2.86429965731732	0.7007398662221	-2.03123155144693	2.7208793809048e-53	3.8204744543097e-52
KAT5	9.91151066404949	5.53467532475083	-0.840606274623007	1.97688477794487e-52	1.78180777277647e-51
TMEM99	6.92085857862194	3.91893314880729	-0.820490061987007	7.65594637100837e-38	1.78475408575994e-37
IGLV7-46	0.663933527951528	10.9069304302794	4.03806251832673	4.86887282606989e-39	1.1840436958159e-38
CCDC71	3.05665727944155	7.38318024821937	1.2722875774964	2.67572182937194e-53	3.78020322068905e-52
PEX3	2.84418347621562	3.56133179709455	0.324402317750617	1.162501055814e-15	1.62902951403141e-15
SIT1	0.369677126777488	1.92929728302585	2.38373777681691	6.11395720271453e-43	1.74785740198832e-42
PCLO	1.97030367823546	0.626333281852109	-1.65341555853105	1.10740810319383e-39	2.74857966100091e-39
AL031847.1	0.669510562975176	1.17161652587158	0.807321725486426	5.07324567678085e-12	6.6498633297917e-12
UBE2D3P1	0.218351914940174	0.403893043447573	0.887318114068918	1.37150960856748e-11	1.78459285345927e-11
PAK4	8.54631186204747	7.46128849400188	-0.195877171331994	3.43761281745776e-09	4.2709861463152e-09
TNK2	8.44924466746616	6.02187447700276	-0.488609739223831	6.91009874731979e-19	1.02636101341622e-18
AC092368.3	1.85650526602569	1.31343973032994	-0.499239406245097	1.60401755221029e-16	2.28090628487187e-16
CD300E	0.319922790650274	0.862707217875093	1.43114725561396	2.59186996795027e-20	3.95711094010398e-20
RGS11	6.31269693322682	1.72688880534138	-1.87008129981875	1.62285405778999e-45	5.38469763477116e-45
NHLRC2	2.62342590048847	2.56228523142857	-0.0340209569560133	0.0800993285170929	0.0835228301281902
EIF3F	60.4441970422898	9.90530906467998	-2.60932994409743	3.4938715873836e-53	4.58466867741825e-52
N4BP2	1.81495714778387	1.2246360281836	-0.567582453536241	4.64859685740862e-27	8.13412180913294e-27
PLD6	1.59896667926312	1.32371962456141	-0.27254229590062	4.32082606864039e-14	5.87582971027107e-14
PVR	5.27377134329054	11.4923628679459	1.12376852512153	3.354853259656e-48	1.37533529685357e-47
CPM	2.39315230757996	4.71380852416723	0.977980939868997	1.5203756537195e-23	2.47381313640576e-23
IGLV2-11	1.85145080113213	31.1411463237596	4.07209393365118	2.11895477170983e-40	5.42635871664313e-40
ZER1	5.58523023273494	10.3082295521501	0.88410791238786	7.06571581477357e-54	1.39355825224067e-52
COX6A1P2	1.69139951511309	1.65814144224871	-0.0286503937616183	0.435851365247306	0.441918050091495
COQ7	3.03245044658751	3.25626889068572	0.102735766571111	0.00681492913912755	0.00735266627391956
AP000866.4	0.509522855115552	1.04910279167727	1.04193727454029	3.74425935653356e-22	5.93428143777665e-22
AC093620.1	0.363408675107966	0.85287327519798	1.23073853429646	6.62186031649862e-17	9.48183692328858e-17
UFSP2	6.6387616830507	5.2895999585738	-0.32775554476517	4.5827772769697e-22	7.24809674565699e-22
GRN	22.6454045851819	89.6583587001193	1.98521977447045	2.25912414337795e-53	3.33772878371084e-52
EBI3	0.659615650190519	1.87733884058788	1.50899153146461	1.21348782816708e-32	2.4244882727918e-32
AC087741.3	0.343017381486241	0.552021096704438	0.686441720877893	6.50718525981254e-11	8.36550528093851e-11
DPH5	8.94159408646915	3.8645381313759	-1.21023605326238	1.0492436001967e-51	7.41864153797107e-51
BTN3A2	4.19919989793838	5.15312367726736	0.295332750634506	7.76894813416526e-14	1.05159766802162e-13
AC010201.2	1.00440803294716	0.561490145017416	-0.839012865471551	1.30604267798424e-25	2.21853838802153e-25
AL449212.1	0.0676251917592178	1.30165281357592	4.26664010346529	4.32663382665303e-54	9.54364641482345e-53
NSUN2	9.91171227761193	8.02710785910197	-0.304254025755171	1.99874663762229e-20	3.05955316523262e-20
FAM120AOS	7.84032953497822	8.19438431214243	0.0637212628350725	0.517345188883915	0.522862720153304
UNC5C	0.136754812787291	0.54839804011116	2.00363180874403	2.09145552285284e-44	6.46481472323691e-44
DCAF12	4.14776737507651	8.41597030117525	1.02079462978648	1.93280623888667e-54	5.1648317106751e-53
ATAD3B	7.39252708893774	2.53018651326327	-1.54682388749413	1.23798194297929e-51	8.60449996293483e-51
TFAM	2.85796573786601	3.98521393713125	0.479668553006348	1.18211530023949e-32	2.3627300147058e-32
LHFPL5	1.77336981821697	0.111798123874473	-3.98752554387143	3.14515990708014e-51	1.98882539814715e-50
ZNF460	0.390168056203135	0.494021071195166	0.340476910950225	0.00119556781080479	0.00131372544123702
ZNF440	1.93298817175784	2.03752900877297	0.0759877899631696	0.796745596953053	0.799558053833017
PNRC2P1	0.0317443448081752	1.12579226643871	5.14829723109542	6.45594060654131e-34	1.33765207283423e-33
NUDT5	7.22950643703621	5.94905831697844	-0.28123583613912	6.16756302275008e-21	9.53215399521832e-21
CDC42	16.4159487604247	34.250009984551	1.06100627570827	9.4951929531441e-52	6.80180166020577e-51
AC025271.4	0.645194417105971	0.0556526878309089	-3.53521068334146	2.33152551410837e-53	3.41740949341821e-52
ZNF777	2.44961800391689	4.6073834143658	0.911390868894788	2.60160861958362e-54	6.51803266025179e-53
EIF4EBP3	8.99159958745205	4.75926104258941	-0.917840203493759	7.00776071580083e-33	1.40836381042442e-32
GALK2	4.38709016809298	1.9924806283882	-1.13869866056333	2.16952131329756e-49	1.01899797526131e-48
SLC25A24	2.46138300932408	5.55276153402027	1.17373627079868	2.70948445235115e-43	7.90034718734696e-43
YEATS2-AS1	0.84575797926534	0.285088608053376	-1.56883449180814	8.5176025803496e-48	3.37358373098251e-47
CYTH4	1.3715383869574	2.45253289076209	0.83847748320659	4.00535098925871e-23	6.45911363736993e-23
PTER	2.4591482053513	3.38851785878644	0.462495690649638	1.26433484809533e-21	1.98250880999413e-21
AC079447.1	0.257021000888872	0.219795673401332	-0.225723257545057	0.389894992418247	0.395949622931589
AC093627.6	0.0921261134339505	0.368546307020493	2.0001638463171	1.58580243148384e-11	2.06041576552258e-11
TDRP	2.966249305518	2.29449154645612	-0.370465366173063	2.29224395587757e-19	3.43283154322929e-19
GAB2	2.34178246134554	4.29568009410375	0.875279493943762	1.95522108642892e-38	4.64824859676116e-38
ZNF354A	3.22726772133595	2.60668016108647	-0.308099687588479	2.89506702411573e-25	4.8845307382645e-25
WDR3	2.10526303847092	2.69588975431961	0.356761000568906	9.35447342042697e-09	1.15132413229944e-08
C18orf25	2.73985266597821	1.95195785803728	-0.48917640911692	0.000111810953404031	0.000125965017624917
MMP23B	1.78197095174396	0.174007453973235	-3.35625280602837	7.31867215768042e-53	8.10355398563732e-52
CRADD	3.69018275454444	1.61087359032129	-1.1958489805995	1.06842149235737e-48	4.60896091192055e-48
NFS1	6.51186200577409	2.89407082531324	-1.16996989873829	8.09025204278572e-51	4.73411575368156e-50
IL15RA	5.40850871449005	5.72384297618432	0.0817532394701304	0.00510231679787671	0.00552209181704322
ANAPC1P4	0.315152276236049	0.423380330558275	0.425905163187792	0.000511567515730813	0.000567671878970726
ZHX2	4.11226516966012	7.25901034724892	0.819839576381358	3.62503034969301e-44	1.10734071120516e-43
TGM3	0.540114444332217	0.285819640007971	-0.918160076754772	1.67154692908773e-20	2.56233760888914e-20
ZNF160	4.45587628437437	2.62085191733473	-0.765673336177706	4.16734511910199e-45	1.34417565778283e-44
PRDM11	1.63511713825079	0.863357825132805	-0.921363468486482	7.20863141992537e-50	3.62201188411784e-49
UBE2D2	17.2139538703177	13.7607361394318	-0.32302085783042	1.28735542411582e-29	2.3911867673527e-29
GNA11	7.46810880171649	10.3359295720122	0.468853293568904	1.7874925942056e-26	3.09126275015161e-26
SCAANT1	0.413746190267472	0.332844547606761	-0.313897492419836	0.361995880559503	0.367964129670381
BTAF1	5.60043847251811	3.97125729097812	-0.495943950203933	2.09906154780724e-28	3.78886162452085e-28
CCDC136	0.749634485679121	0.597090954878424	-0.328236609295175	1.14769657040401e-12	1.52398320464481e-12
MYCBP	4.61096003119146	4.91906405824437	0.0933166823929836	0.194234949799242	0.199458079676198
AVIL	3.50288836963186	1.60472121970638	-1.12622232610456	1.09264181600589e-33	2.24824389820877e-33
ZNF324B	1.37893249616019	1.20993030281248	-0.188627888872403	5.66647875323278e-10	7.15396000739664e-10
TNKS1BP1	17.0596374783203	21.9916273995595	0.366367379489754	3.35304897755466e-18	4.91573983108196e-18
L3MBTL4	1.50864533692173	0.64056221496398	-1.23584308166199	1.21750365935906e-47	4.7604741935856e-47
SEPTIN5	5.63290409445348	2.89102475378667	-0.962297946893812	1.84355301670095e-36	4.11477314754355e-36
TBCAP1	0.187469095882869	2.275045175433	3.60117049980182	3.71488746159584e-54	8.51512110318088e-53
APRT	35.6240089903853	28.8377303988803	-0.304892255626601	5.89798426380632e-17	8.45419046889717e-17
C3	71.3440262428652	98.1430870956105	0.46009401672403	0.000516727163388921	0.000573304152388087
TRIM22	4.95669780604581	7.17401092719778	0.533400637755018	1.90259378768177e-13	2.55908741227876e-13
TCOF1	4.35745977643906	3.70124259240432	-0.235477648920619	2.13578850459594e-20	3.26835039627499e-20
THAP6	2.75537977296903	1.54749164945632	-0.832319554203658	2.24082699045718e-49	1.05035453419491e-48
AC113139.1	0.112994325050269	0.368127115746322	1.70395370307428	3.15504280322531e-23	5.09994244169777e-23
TMEM26	0.0831296733822055	0.36249622924883	2.12453053973881	1.42723854049653e-42	4.00687775139535e-42
AC009120.1	1.07292385187828	1.34506896025472	0.32613245210932	3.79052230640959e-05	4.31957471828849e-05
DHCR7	3.87052315919356	8.66734786682368	1.16306202742109	1.41372383015122e-43	4.17652915562794e-43
IGHG4	2.2331811897229	220.256507189318	6.62394052274312	3.6657855214368e-49	1.67537023657263e-48
TSPEAR-AS2	0.536630616139541	0.193363948842121	-1.47261052539942	2.68530044524512e-33	5.47028411760772e-33
DEF8	11.9696234003938	5.02298823901815	-1.25275995940531	3.05629222771462e-54	7.3599112481283e-53
NUDT12	3.754919612086	2.94051348966752	-0.352713912948818	7.03631876349831e-16	9.89804197443797e-16
MYL12B	44.499705001743	147.107458797072	1.72500272020526	7.18269025112436e-55	2.53050751721626e-53
AC006213.5	0.210946871385017	0.485855229733736	1.20364680738954	2.54414904982155e-17	3.67018020303033e-17
RAB3A	0.851708952893075	2.4260872875784	1.51019903762441	1.14854638661017e-42	3.24091480390455e-42
EML2	10.1512985446773	5.77406676166342	-0.814004593725514	1.2080153738587e-40	3.12430107167823e-40
RNU6-1189P	0.125411570702946	0.371275679753314	1.56582035520945	0.00514619940180011	0.00556870139328856
USP34	9.0700997361057	2.70288470130526	-1.74661844370772	5.88696755636172e-53	6.84015652574279e-52
GDA	0.670422171994186	4.51049155312609	2.75014289957425	7.72900645250696e-47	2.81754288648914e-46
AC092718.7	0.303566712731395	0.125936290392669	-1.26931952556962	2.55005886293827e-36	5.67237066566871e-36
AL606834.1	1.36368253799358	1.49024412026108	0.128040853662639	0.445858386034124	0.451885529268931
RHOH	0.498158224442995	1.23878587313468	1.3142508886807	8.29502057123919e-22	1.30517930719267e-21
TAF1C	13.3495229597031	5.32060107126915	-1.32712704654793	2.86186409340088e-53	3.97972559598083e-52
HSD17B7	3.91746338382828	2.02458452408214	-0.952293914887161	1.9539499982786e-41	5.22201364600661e-41
GABARAP	89.9101679765298	15.5738746111403	-2.52935636396362	2.03553657014752e-54	5.38312636361106e-53
RCOR3	8.66354291846346	3.24457675708345	-1.41692683320772	8.65134135986533e-53	9.26270172685308e-52
Z98884.1	0.188524487322226	0.411722813367008	1.1269214635468	7.29214844426087e-19	1.08247868957557e-18
AL391069.2	0.166663099494826	0.598084992307233	1.84341580085391	1.93508525969269e-37	4.44847935541888e-37
AL117190.1	1.89201342616234	0.114416800545664	-4.04755151354835	9.56548744221474e-53	9.98010318465514e-52
AL590399.3	0.625664774625595	0.00291208891925893	-7.74719166311506	2.1090165880552e-58	7.99434454461146e-56
UGT1A10	0.0379850428537568	3.60605383288914	6.56884567508803	6.0609823780036e-44	1.83063668725624e-43
LMCD1	5.63775705498478	4.92586515350049	-0.194744175594495	3.00857178483544e-07	3.59186094277029e-07
AC011330.2	1.26609465394743	0.591010631927241	-1.09912927652125	2.29639608055287e-34	4.82547288500531e-34
LETMD1	20.9434110248706	6.11125870445861	-1.77695497096107	4.50409580796286e-52	3.55350226175236e-51
FERP1	0.783414155734131	0.21841286250509	-1.84271737678879	3.51341877024971e-41	9.28669535230389e-41
RELT	0.64411716163244	1.70789942967261	1.40682798759177	2.31554531962998e-41	6.15944082488708e-41
PLA2G10	1.86632725468714	3.45000782170935	0.886397652245172	4.1263901679741e-05	4.69787420592146e-05
USP21	6.87754575386135	4.92448281904943	-0.481921615064653	2.76468323949525e-37	6.32930334741397e-37
NIPSNAP2	9.02571691404127	6.10347666204116	-0.564410265345698	2.17576177696189e-36	4.8495548211727e-36
KRTAP5-AS1	0.941270463643181	0.462665879855524	-1.02463861633205	8.85742859553116e-24	1.44671804916954e-23
MAP1LC3B	7.56634869507553	11.7129588658082	0.630436398267811	2.59500792054308e-42	7.19940595359126e-42
DCTN1	11.6576401417007	8.91271838009662	-0.387338346939007	6.79447181849559e-37	1.53641232493135e-36
AL445524.1	1.87090838482456	2.57999070815538	0.463626955781093	0.000642296731066764	0.000710619522631511
USF1	12.7995708314744	14.6048238723096	0.190349522416717	7.79234912112549e-07	9.22347737005249e-07
RN7SL689P	0.435970794246303	1.63792264804444	1.90956382940321	1.00431758448163e-41	2.71707330647033e-41
CLSTN2	0.818604786886809	1.14188932148425	0.480183814886144	0.123712223748129	0.128015040083942
HLA-DPB1	11.8170696442467	57.5186654405528	2.28315787709361	9.62904117061439e-47	3.48166125633821e-46
ZNF540	1.38950377063151	0.841215914807258	-0.724021699998596	6.93214030109503e-31	1.32376135668546e-30
AC112229.3	0.286625823446379	0.208901720946556	-0.456344217052189	0.511024232748794	0.516652920089651
OGFRL1	2.01183910079587	2.97720135190182	0.565441867649975	1.33964127985388e-21	2.09962613762091e-21
CDH5	2.5346062774512	5.40355933891569	1.09214836925973	2.14419429021085e-38	5.08824089983349e-38
GGACT	2.64934530322891	1.56376311406773	-0.760613906855349	1.09585896063504e-29	2.03882358346106e-29
TMEM160	4.84933935888211	5.90305427933529	0.283673389916109	0.0052682730118942	0.00569959198099695
AC005041.1	0.945287407057567	2.59244001153578	1.45548566479093	9.56598802521022e-53	9.98010318465514e-52
ZSCAN23	0.348878225956388	0.142091875188208	-1.29589949580228	5.91558174351155e-31	1.13196263165315e-30
TMEM259	40.4477399360457	21.4987334629412	-0.911807422642418	2.19200996675035e-46	7.75060494203021e-46
NDUFB5	13.5566198497257	6.72721568826675	-1.01091608805884	9.03912255040919e-52	6.51725838099564e-51
INTS7	2.05727232952803	3.0367088063856	0.561775791466662	1.90797587598567e-37	4.38813013545513e-37
CALM2	42.6048262938333	44.9802775270167	0.0782756936801974	0.0435300283347975	0.0458082437913202
TRA2B	14.3828861730275	6.06773648032731	-1.24512287003794	1.94361225669795e-53	2.98490045866556e-52
SAFB2	14.0340329960582	7.00863096533104	-1.00172509225143	3.00012052411246e-48	1.2348575710448e-47
LINC00665	2.8237248270317	1.48894357745977	-0.923310419350988	2.50868046772747e-27	4.41721982743343e-27
AF131215.7	0.877398582532607	0.335817486850558	-1.38555501869114	1.51496008538634e-40	3.90493758845412e-40
SLC29A1	19.7374264107277	18.3065988316375	-0.108570108259928	0.017255472814882	0.0184141740810083
NEURL2	1.53506374481361	0.6140841784482	-1.32179022756025	6.0027161112175e-48	2.41109882418585e-47
FAM3B	41.600344659571	8.71049989678738	-2.25576805838952	2.49588044708407e-48	1.03795564549703e-47
TSPAN10	1.13757848202198	0.385745934698259	-1.56024322318268	9.34424145512915e-13	1.2428830875628e-12
AL391832.2	0.33264365138263	0.489908813299927	0.55853574581131	5.30074320222903e-07	6.29579634561857e-07
ARRDC3	5.88277780314362	11.8670938756261	1.01239722690916	4.85831312619776e-31	9.31916515604367e-31
AL031963.3	0.531347633367091	0.354620090610067	-0.583381778080905	1.27246403814056e-11	1.65687445271623e-11
RPL27	146.337049068486	132.183394936541	-0.146754117019234	9.10151804149752e-13	1.21107048554516e-12
AL139260.3	0.354314328268111	0.0708532037568632	-2.32212481457652	0.165968068807681	0.170962729627317
JADE2	3.99166305822839	4.99462978655934	0.323387800166973	5.58403766398425e-11	7.1854948729549e-11
UCHL1	5.94407707605834	9.99550502283986	0.749826637738053	3.21801347566942e-05	3.67288490205628e-05
IRF1-AS1	2.86745073475491	0.954443344712947	-1.58703723210876	1.8040785914081e-52	1.64929364392731e-51
AADAC	8.8929828743095	4.45666470937182	-0.996702981386964	4.50182463576167e-15	6.24985407415936e-15
SH3TC1	4.48023818911407	3.93375973737389	-0.187666589636443	1.83884326280196e-07	2.20590064738284e-07
SH2D7	0.100093791473795	0.458783763587837	2.19646184432765	8.95464535364195e-12	1.16910725694411e-11
STX11	0.606170277230832	1.84742617454116	1.60772169532747	2.15088012997685e-41	5.73483983072765e-41
AC026740.1	0.475707093054575	1.28338928795177	1.43181340471311	1.41505359896169e-19	2.1286640785733e-19
AC087477.2	0.238554217636455	0.273086120168062	0.195038796393427	0.185949906189013	0.191122702976797
CPD	3.49732322335925	9.77866831613363	1.48338687230122	3.79492881622455e-55	1.66334899227624e-53
CDV3	15.9186264377372	21.095968757081	0.406251483526505	8.55943155221253e-23	1.37209651846063e-22
THRA	7.26243777579553	6.88058761203921	-0.0779221192189481	2.26012938799885e-05	2.58594681067347e-05
VIL1	4.40128958965362	6.30807142111268	0.519272695465854	0.201632205542823	0.206908789053795
BAZ2B	4.51436514783148	1.83173105792715	-1.30131541999321	1.83421703578659e-52	1.66950617041203e-51
PMPCB	14.3836856843544	7.83901113065352	-0.875689821218281	1.87079326390497e-51	1.24118339210492e-50
MAP6D1	2.31573381831496	0.709071144403561	-1.70746714034803	5.38145087009666e-47	1.98760227102145e-46
PRXL2B	3.07819407688614	13.1658639769503	2.09664609770505	2.55073307013758e-56	3.60075553190663e-54
PYM1	6.7040921613137	8.40126578870025	0.325564728038757	1.96429439146545e-21	3.06877895732761e-21
ZNF713	0.609556526585298	0.450874873333107	-0.435032901152717	2.74233562547308e-17	3.95306147777663e-17
PIGK	3.20531425924036	4.55863379190479	0.50813570783237	9.73786497797499e-26	1.65894775101054e-25
TULP4	1.43785258863701	2.07300377310572	0.527806966782678	1.19714588555063e-34	2.5397202993769e-34
AC138392.1	0.335472100905826	0.415540455364482	0.308796147292372	0.0229038514713887	0.0243340047632023
RNF183	0.271592121410098	1.32300129137122	2.28430093552094	4.75622452062455e-30	8.9169408053365e-30
GGT5	6.2973415866402	11.1917424636736	0.829619839056997	2.33870571534034e-26	4.03565733327444e-26
